STOPNUM,LINE,DIR,STOPNAME,LAT,LONG,geometry
415,14,N,Beverly / Benton,34.070078,-118.277796,POINT (-118.277796 34.070078)
419,14,N,Beverly / Hoover,34.072841,-118.284152,POINT (-118.284152 34.072841)
420,14,N,Beverly / Kenmore,34.076441,-118.296389,POINT (-118.296389 34.076441)
421,14,N,Beverly / La Brea,34.076313,-118.343799,POINT (-118.343799 34.076313)
422,14,S,Beverly / Madison,34.076219,-118.289572,POINT (-118.289572 34.076219)
425,14,N,Beverly / Normandie,34.076421,-118.300229,POINT (-118.300229 34.076421)
426,14,S,Beverly / Park View,34.068204,-118.274134,POINT (-118.274134 34.068204)
427,14,N,Beverly / Reno,34.071491,-118.281053,POINT (-118.281053 34.071491)
428,14,N,Beverly / Union,34.064629,-118.265436,POINT (-118.265436 34.064629)
429,14,S,Beverly / Vermont,34.076215,-118.291352,POINT (-118.291352 34.076215)
430,233,N,Van Nuys / Sherman Way,34.201633,-118.448585,POINT (-118.448585 34.201633)
431,233,S,Van Nuys / Magnolia,34.165088,-118.448765,POINT (-118.448765 34.165088)
432,14,N,Beverly / Vermont,34.076466,-118.291997,POINT (-118.291997 34.076466)
433,14,N,Beverly / Virgil,34.075524,-118.286964,POINT (-118.286964 34.075524)
434,14,N,Beverly / Western,34.076391,-118.308891,POINT (-118.308891 34.076391)
440,233,N,Van Nuys / Magnolia,34.164622,-118.448525,POINT (-118.448525 34.164622)
442,14,S,Beverly / Western,34.076134,-118.309385,POINT (-118.309385 34.076134)
450,224,N,Bledsoe / Foothill,34.321591,-118.446865,POINT (-118.446865 34.321591)
451,224,N,Bledsoe / Gladstone,34.323406,-118.444838,POINT (-118.444838 34.323406)
454,234,N,7th / Hubbard,34.302118,-118.436039,POINT (-118.436039 34.302118)
455,234,N,Borden / Polk,34.310178,-118.446466,POINT (-118.446466 34.310178)
456,234,N,Borden / Sayre,34.304812,-118.439523,POINT (-118.439523 34.304812)
457,70,W,Cesar E Chavez / Mednik,34.040732,-118.162202,POINT (-118.162202 34.040732)
459,92,N,Brand / Magnolia,34.131082,-118.254752,POINT (-118.254752 34.131082)
459,217,N,Brand / Magnolia,34.131082,-118.254752,POINT (-118.254752 34.131082)
459,94,N,Brand / Magnolia,34.131082,-118.254752,POINT (-118.254752 34.131082)
460,92,N,Brand / Maple,34.13863,-118.254808,POINT (-118.254808 34.13863)
460,217,N,Brand / Maple,34.13863,-118.254808,POINT (-118.254808 34.13863)
460,94,N,Brand / Maple,34.13863,-118.254808,POINT (-118.254808 34.13863)
463,92,N,Brand / Monterey,34.157725,-118.254909,POINT (-118.254909 34.157725)
464,234,N,Brand / Laurel Canyon,34.274615,-118.449185,POINT (-118.449185 34.274615)
465,158,E,Branford / Beachy,34.233884,-118.423001,POINT (-118.423001 34.233884)
466,158,E,Branford / Canterbury,34.231482,-118.426271,POINT (-118.426271 34.231482)
467,158,E,Branford / Dorrington,34.22885,-118.42994,POINT (-118.42994 34.22885)
468,233,N,Van Nuys / Saticoy,34.20833,-118.448607,POINT (-118.448607 34.20833)
469,70,W,Cesar E Chavez / Eastern,34.040688,-118.173926,POINT (-118.173926 34.040688)
470,134,W,Pacific Coast Highway / Heathercliff,34.022151,-118.809037,POINT (-118.809037 34.022151)
473,182,W,Lincoln Park / Altura,34.075522,-118.202893,POINT (-118.202893 34.075522)
474,182,E,Lincoln Park / Altura,34.07555,-118.202619,POINT (-118.202619 34.07555)
475,28,W,Spring / 1st,34.052758,-118.244738,POINT (-118.244738 34.052758)
475,33,W,Spring / 1st,34.052758,-118.244738,POINT (-118.244738 34.052758)
475,30,W,Spring / 1st,34.052758,-118.244738,POINT (-118.244738 34.052758)
481,92,S,Temple / Hill,34.056213,-118.244365,POINT (-118.244365 34.056213)
483,40,N,Broadway / Washington,34.031195,-118.265755,POINT (-118.265755 34.031195)
483,45,N,Broadway / Washington,34.031195,-118.265755,POINT (-118.265755 34.031195)
484,45,N,Broadway / Avenue 22,34.073429,-118.217919,POINT (-118.217919 34.073429)
485,60,S,Long Beach / Alondra,33.888339,-118.207102,POINT (-118.207102 33.888339)
489,167,E,Fulton / Oxnard,34.179137,-118.422572,POINT (-118.422572 34.179137)
491,167,E,Fulton / Hatteras,34.175932,-118.422579,POINT (-118.422579 34.175932)
493,167,W,Fulton / Hatteras,34.176071,-118.422338,POINT (-118.422338 34.176071)
496,108,E,Buckingham / Hannum,33.987356,-118.382336,POINT (-118.382336 33.987356)
497,108,E,Buckingham / Slauson,33.988749,-118.380481,POINT (-118.380481 33.988749)
498,108,E,Buckingham / Sumner,33.984199,-118.383967,POINT (-118.383967 33.984199)
501,177,S,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,662,N,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,660,S,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,660,N,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,501,W,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,501,E,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
501,267,S,Raymond / Del Mar,34.141335,-118.14893,POINT (-118.14893 34.141335)
504,237,W,Burbank / Woodman,34.172276,-118.431516,POINT (-118.431516 34.172276)
509,237,W,Burbank / Bellaire,34.172281,-118.409713,POINT (-118.409713 34.172281)
510,167,W,Burbank / Coldwater Canyon,34.172275,-118.413865,POINT (-118.413865 34.172275)
510,237,W,Burbank / Coldwater Canyon,34.172275,-118.413865,POINT (-118.413865 34.172275)
513,167,W,Burbank / Ethel,34.172265,-118.418338,POINT (-118.418338 34.172265)
513,237,W,Burbank / Ethel,34.172265,-118.418338,POINT (-118.418338 34.172265)
516,237,W,Burbank / Hazeltine,34.172263,-118.439801,POINT (-118.439801 34.172263)
520,237,W,Burbank / Ranchito,34.172278,-118.435811,POINT (-118.435811 34.172278)
521,167,W,Burbank / Fulton,34.17227,-118.42175,POINT (-118.42175 34.17227)
521,237,W,Burbank / Fulton,34.17227,-118.42175,POINT (-118.42175 34.17227)
523,237,W,Burbank / Sunnyslope,34.172272,-118.42668,POINT (-118.42668 34.172272)
524,237,W,Burbank / Tyrone,34.172259,-118.444655,POINT (-118.444655 34.172259)
525,237,W,Burbank / Van Nuys,34.172262,-118.448361,POINT (-118.448361 34.172262)
527,237,W,Burbank / Whitsett,34.172278,-118.405531,POINT (-118.405531 34.172278)
533,617,E,Burton / Foothill,34.071962,-118.396244,POINT (-118.396244 34.071962)
535,617,E,Burton / Doheny,34.071977,-118.389898,POINT (-118.389898 34.071977)
537,617,E,Burton / La Peer,34.071992,-118.386896,POINT (-118.386896 34.071992)
538,617,E,Burton / Palm,34.071972,-118.392398,POINT (-118.392398 34.071972)
539,617,E,Burton / Rexford,34.071938,-118.398552,POINT (-118.398552 34.071938)
546,222,S,Cahuenga / Franklin,34.105321,-118.330615,POINT (-118.330615 34.105321)
548,222,N,Cahuenga / Universal Studios,34.132332,-118.353024,POINT (-118.353024 34.132332)
548,224,N,Cahuenga / Universal Studios,34.132332,-118.353024,POINT (-118.353024 34.132332)
549,222,S,Cahuenga / Wright,34.119376,-118.339502,POINT (-118.339502 34.119376)
549,224,S,Cahuenga / Wright,34.119376,-118.339502,POINT (-118.339502 34.119376)
551,222,N,Cahuenga / Regal Pl,34.134975,-118.360751,POINT (-118.360751 34.134975)
551,224,N,Cahuenga / Regal Pl,34.134975,-118.360751,POINT (-118.360751 34.134975)
552,222,S,Cahuenga / Oakcrest,34.126449,-118.34537,POINT (-118.34537 34.126449)
552,224,S,Cahuenga / Oakcrest,34.126449,-118.34537,POINT (-118.34537 34.126449)
553,617,E,Santa Monica / Crescent,34.072897,-118.401651,POINT (-118.401651 34.072897)
554,222,N,Cahuenga / Barham,34.128667,-118.347312,POINT (-118.347312 34.128667)
554,224,N,Cahuenga / Barham,34.128667,-118.347312,POINT (-118.347312 34.128667)
555,224,S,Cahuenga / Barham,34.128427,-118.34745,POINT (-118.34745 34.128427)
556,222,N,Cahuenga / Broadlawn,34.13297,-118.355664,POINT (-118.355664 34.13297)
556,224,N,Cahuenga / Broadlawn,34.13297,-118.355664,POINT (-118.355664 34.13297)
557,233,N,Van Nuys / Burbank,34.17241,-118.448375,POINT (-118.448375 34.17241)
557,761,N,Van Nuys / Burbank,34.17241,-118.448375,POINT (-118.448375 34.17241)
558,222,N,Cahuenga / Oakshire,34.130549,-118.350062,POINT (-118.350062 34.130549)
558,224,N,Cahuenga / Oakshire,34.130549,-118.350062,POINT (-118.350062 34.130549)
559,233,N,Van Nuys / G Line,34.179975,-118.448475,POINT (-118.448475 34.179975)
559,761,N,Van Nuys / G Line,34.179975,-118.448475,POINT (-118.448475 34.179975)
559,237,W,Van Nuys / G Line,34.179975,-118.448475,POINT (-118.448475 34.179975)
560,233,N,Van Nuys / Victory,34.186949,-118.448506,POINT (-118.448506 34.186949)
560,761,N,Van Nuys / Victory,34.186949,-118.448506,POINT (-118.448506 34.186949)
561,251,N,California / Martin Luther King Jr,33.936586,-118.20824,POINT (-118.20824 33.936586)
562,251,N,California / Duane,33.948682,-118.206724,POINT (-118.206724 33.948682)
563,251,N,California / Michigan,33.941621,-118.207686,POINT (-118.207686 33.941621)
565,251,N,California / Southern,33.950936,-118.206406,POINT (-118.206406 33.950936)
566,251,N,California / Tenaya,33.938969,-118.207979,POINT (-118.207979 33.938969)
567,251,N,California / Tweedy,33.94459,-118.20735,POINT (-118.20735 33.94459)
571,90,N,Verdugo / Calle Vaquero,34.163902,-118.232955,POINT (-118.232955 34.163902)
572,90,S,Canada / Verdugo Park,34.172005,-118.229159,POINT (-118.229159 34.172005)
573,90,N,Canada / Colina,34.174273,-118.228792,POINT (-118.228792 34.174273)
574,90,N,Canada / Del Valle,34.184041,-118.228895,POINT (-118.228895 34.184041)
575,90,N,Canada / Glorietta,34.186943,-118.228926,POINT (-118.228926 34.186943)
576,90,N,Canada / Hillside,34.177117,-118.228823,POINT (-118.228823 34.177117)
578,90,N,Canada / Opechee,34.180565,-118.228862,POINT (-118.228862 34.180565)
579,90,N,Canada / Santa Maria,34.19004,-118.228689,POINT (-118.228689 34.19004)
580,90,N,Canada / Wabasso,34.17826,-118.228836,POINT (-118.228836 34.17826)
581,265,N,Candlewood / Downey,33.853959,-118.151394,POINT (-118.151394 33.853959)
582,265,N,Candlewood / Hayter,33.853888,-118.145917,POINT (-118.145917 33.853888)
583,265,N,Candlewood / Lakewood,33.853908,-118.143035,POINT (-118.143035 33.853908)
584,265,N,Candlewood / Obispo,33.853951,-118.154921,POINT (-118.154921 33.853951)
585,161,E,Canoga / Burbank,34.17316,-118.597283,POINT (-118.597283 34.17316)
585,601,N,Canoga / Burbank,34.17316,-118.597283,POINT (-118.597283 34.17316)
586,161,W,Canoga / Erwin,34.182998,-118.597598,POINT (-118.597598 34.182998)
587,161,W,Canoga / Trillium Driveway,34.184751,-118.597614,POINT (-118.597614 34.184751)
588,150,W,Ventura / Canoga,34.168065,-118.597775,POINT (-118.597775 34.168065)
588,161,W,Ventura / Canoga,34.168065,-118.597775,POINT (-118.597775 34.168065)
597,128,E,Bloomfield / Park,33.867378,-118.063554,POINT (-118.063554 33.867378)
597,128,W,Bloomfield / Park,33.867378,-118.063554,POINT (-118.063554 33.867378)
599,242,S,Ventura / Winnetka,34.170958,-118.570571,POINT (-118.570571 34.170958)
602,460,E,Carmenita / Mapledale,33.898548,-118.046725,POINT (-118.046725 33.898548)
607,460,E,Carmenita / Rosecrans,33.902181,-118.046741,POINT (-118.046741 33.902181)
613,611,C,Cecelia / Atlantic,33.958309,-118.184232,POINT (-118.184232 33.958309)
613,611,C,Cecelia / Atlantic,33.958309,-118.184232,POINT (-118.184232 33.958309)
615,110,E,Centinela / Sherbourne,33.976327,-118.38183,POINT (-118.38183 33.976327)
616,108,E,Centinela / Braddock,33.989352,-118.419015,POINT (-118.419015 33.989352)
617,110,E,Centinela / Edgewood,33.975842,-118.354594,POINT (-118.354594 33.975842)
618,110,E,Centinela / Green Valley,33.976912,-118.386348,POINT (-118.386348 33.976912)
620,108,E,Centinela / Lucille,33.983058,-118.4114,POINT (-118.4114 33.983058)
621,108,E,Centinela / Marina Fwy,33.985111,-118.413795,POINT (-118.413795 33.985111)
622,110,E,Centinela / Beach,33.97692,-118.36702,POINT (-118.36702 33.97692)
623,110,E,Centinela / Inglewood,33.976453,-118.36149,POINT (-118.36149 33.976453)
624,212,N,La Brea / Centinela,33.976061,-118.357448,POINT (-118.357448 33.976061)
627,53,N,Central / Jefferson,34.012258,-118.256344,POINT (-118.256344 34.012258)
629,53,N,Central / 91 Fwy Westbound Off-Ramp,33.874258,-118.248546,POINT (-118.248546 33.874258)
630,212,S,La Brea / Exposition,34.024897,-118.355274,POINT (-118.355274 34.024897)
631,53,S,Central / Victoria,33.867778,-118.248817,POINT (-118.248817 33.867778)
633,53,N,Central / Mahalo,33.870817,-118.248532,POINT (-118.248532 33.870817)
636,117,E,Century / Concourse,33.945278,-118.375131,POINT (-118.375131 33.945278)
637,117,E,Century / Inglewood,33.945321,-118.360996,POINT (-118.360996 33.945321)
639,218,N,Ventura Pl / Ventura,34.144293,-118.394281,POINT (-118.394281 34.144293)
639,230,S,Ventura Pl / Ventura,34.144293,-118.394281,POINT (-118.394281 34.144293)
639,230,N,Ventura Pl / Ventura,34.144293,-118.394281,POINT (-118.394281 34.144293)
641,62,S,Gridley / 184th,33.86439,-118.091026,POINT (-118.091026 33.86439)
643,106,N,Atlantic / Avenida Cesar Chavez,34.03743,-118.146824,POINT (-118.146824 34.03743)
643,260,S,Atlantic / Avenida Cesar Chavez,34.03743,-118.146824,POINT (-118.146824 34.03743)
644,45,S,Broadway / Thomas,34.073907,-118.205399,POINT (-118.205399 34.073907)
644,182,W,Broadway / Thomas,34.073907,-118.205399,POINT (-118.205399 34.073907)
646,106,S,Riggin / Atlantic,34.036955,-118.146117,POINT (-118.146117 34.036955)
648,70,E,Cesar E Chavez / Mission,34.054095,-118.225522,POINT (-118.225522 34.054095)
650,70,E,Cesar E Chavez / Soto,34.04682,-118.208148,POINT (-118.208148 34.04682)
652,33,E,Cesar E Chavez / Vignes,34.056569,-118.232191,POINT (-118.232191 34.056569)
652,40,N,Cesar E Chavez / Vignes,34.056569,-118.232191,POINT (-118.232191 34.056569)
653,102,E,Hooper / 42nd,34.006787,-118.252236,POINT (-118.252236 34.006787)
655,40,S,Alameda / Cesar E Chavez,34.057821,-118.237265,POINT (-118.237265 34.057821)
655,106,S,Alameda / Cesar E Chavez,34.057821,-118.237265,POINT (-118.237265 34.057821)
655,76,W,Alameda / Cesar E Chavez,34.057821,-118.237265,POINT (-118.237265 34.057821)
656,28,E,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
656,106,N,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
656,78,E,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
656,70,E,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
656,40,N,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
656,33,E,Cesar E Chavez / Alameda,34.057838,-118.236635,POINT (-118.236635 34.057838)
657,102,E,Hooper / Vernon,34.004039,-118.252234,POINT (-118.252234 34.004039)
658,70,E,Belvedere County Park,34.040492,-118.158584,POINT (-118.158584 34.040492)
659,70,E,Cesar E Chavez / Boyle,34.05095,-118.217385,POINT (-118.217385 34.05095)
661,70,E,Cesar E Chavez / Dangler,34.04047,-118.164977,POINT (-118.164977 34.04047)
664,70,E,Cesar E Chavez / Evergreen,34.043496,-118.200607,POINT (-118.200607 34.043496)
665,70,E,Cesar E Chavez / Ford,34.040451,-118.168853,POINT (-118.168853 34.040451)
666,70,E,Cesar E Chavez / Fresno,34.041714,-118.196592,POINT (-118.196592 34.041714)
667,102,E,Hooper / 48th,33.99945,-118.25223,POINT (-118.25223 33.99945)
669,70,E,Cesar E Chavez / Hazard,34.04041,-118.180019,POINT (-118.180019 34.04041)
670,70,E,Cesar E Chavez / Humphreys,34.040444,-118.171536,POINT (-118.171536 34.040444)
671,70,E,Cesar E Chavez / Indiana,34.040347,-118.19213,POINT (-118.19213 34.040347)
674,70,E,Cesar E Chavez / Marianna,34.040425,-118.175395,POINT (-118.175395 34.040425)
675,70,E,Cesar E Chavez / McDonnell,34.040462,-118.166667,POINT (-118.166667 34.040462)
676,258,S,Mednik / Cesar E Chavez,34.040741,-118.161991,POINT (-118.161991 34.040741)
677,70,E,Cesar E Chavez / Mott,34.045095,-118.204265,POINT (-118.204265 34.045095)
679,70,E,Cesar E Chavez / Record,34.040404,-118.18193,POINT (-118.18193 34.040404)
680,4,E,Cesar E Chavez / New High,34.058181,-118.239699,POINT (-118.239699 34.058181)
681,70,E,Cesar E Chavez / Saint Louis,34.048404,-118.211694,POINT (-118.211694 34.048404)
682,70,E,Cesar E Chavez / State,34.050041,-118.21535,POINT (-118.21535 34.050041)
683,28,W,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
683,106,S,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
683,78,W,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
683,70,W,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
683,40,S,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
683,33,W,Cesar E Chavez / Vignes,34.056828,-118.232139,POINT (-118.232139 34.056828)
684,70,E,Cesar E Chavez / Warren,34.052236,-118.220235,POINT (-118.220235 34.052236)
692,167,W,Chase / Hazeltine,34.225297,-118.44064,POINT (-118.44064 34.225297)
692,169,E,Chase / Hazeltine,34.225297,-118.44064,POINT (-118.44064 34.225297)
693,167,W,Chase / Katherine,34.224848,-118.443195,POINT (-118.443195 34.224848)
693,169,E,Chase / Katherine,34.224848,-118.443195,POINT (-118.443195 34.224848)
694,167,W,Chase / Lennox,34.224714,-118.446125,POINT (-118.446125 34.224714)
694,169,E,Chase / Lennox,34.224714,-118.446125,POINT (-118.446125 34.224714)
695,167,E,Chase / Ranchito,34.226576,-118.437216,POINT (-118.437216 34.226576)
695,169,W,Chase / Ranchito,34.226576,-118.437216,POINT (-118.437216 34.226576)
696,167,E,Van Nuys / Chase,34.224492,-118.448913,POINT (-118.448913 34.224492)
696,761,S,Van Nuys / Chase,34.224492,-118.448913,POINT (-118.448913 34.224492)
696,233,S,Van Nuys / Chase,34.224492,-118.448913,POINT (-118.448913 34.224492)
696,169,W,Van Nuys / Chase,34.224492,-118.448913,POINT (-118.448913 34.224492)
697,169,E,Chase / Woodman,34.227801,-118.434543,POINT (-118.434543 34.227801)
698,244,S,Lurline / Vintage,34.251948,-118.584265,POINT (-118.584265 34.251948)
701,155,N,Buena Vista / Alameda,34.158369,-118.328339,POINT (-118.328339 34.158369)
702,155,S,Riverside / Laurel Canyon,34.157535,-118.396713,POINT (-118.396713 34.157535)
703,150,E,Chatsworth Station,34.253382,-118.599048,POINT (-118.599048 34.253382)
703,150,W,Chatsworth Station,34.253382,-118.599048,POINT (-118.599048 34.253382)
705,602,E,Church / Farlin,34.068141,-118.463081,POINT (-118.463081 34.068141)
706,602,E,Church / Homedale,34.069308,-118.464094,POINT (-118.464094 34.069308)
707,602,E,Church / Joffre,34.070529,-118.465234,POINT (-118.465234 34.070529)
708,106,N,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
708,665,S,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
708,665,N,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
708,258,S,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
708,258,N,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
708,106,S,Cal State La Transit Center,34.063181,-118.169085,POINT (-118.169085 34.063181)
709,205,N,Western / Pacific Coast Highway,33.789291,-118.307453,POINT (-118.307453 33.789291)
711,205,S,Western / Pacific Coast Highway,33.789208,-118.307755,POINT (-118.307755 33.789208)
712,106,N,City Terrace / Lafler,34.057437,-118.173532,POINT (-118.173532 34.057437)
713,106,N,City Terrace / Alma,34.048753,-118.192007,POINT (-118.192007 34.048753)
714,106,N,City Terrace / Bonnie Beach,34.05573,-118.181145,POINT (-118.181145 34.05573)
715,106,N,City Terrace / Ditman,34.048843,-118.189257,POINT (-118.189257 34.048843)
717,106,N,City Terrace / Herbert,34.055362,-118.183396,POINT (-118.183396 34.055362)
717,665,N,City Terrace / Herbert,34.055362,-118.183396,POINT (-118.183396 34.055362)
718,106,N,City Terrace / Rowan,34.054289,-118.187543,POINT (-118.187543 34.054289)
718,665,N,City Terrace / Rowan,34.054289,-118.187543,POINT (-118.187543 34.054289)
719,106,N,City Terrace / Pomeroy,34.050902,-118.188694,POINT (-118.188694 34.050902)
720,106,N,City Terrace / Van Pelt,34.055902,-118.176791,POINT (-118.176791 34.055902)
